sim_time,front_x,Z,T,cohesion,viscosity,tension,pressure
8.88718,105.667,4.34757,5.65321,0,3.14,0,16000
8.91118,105.667,4.34757,5.66848,0,3.14,0,16000
8.93518,105.667,4.34757,5.68374,0,3.14,0,16000
8.95918,105.667,4.34757,5.69901,0,3.14,0,16000
8.98318,105.667,4.34757,5.71428,0,3.14,0,16000
9.00718,105.667,4.34757,5.72954,0,3.14,0,16000
9.03118,105.667,4.34757,5.74481,0,3.14,0,16000
9.05518,105.667,4.34757,5.76008,0,3.14,0,16000
9.07918,105.667,4.34757,5.77534,0,3.14,0,16000
9.10318,105.667,4.34757,5.79061,0,3.14,0,16000
9.12718,105.667,4.34757,5.80588,0,3.14,0,16000
9.15118,105.667,4.34757,5.82114,0,3.14,0,16000
9.17518,105.667,4.34757,5.83641,0,3.14,0,16000
9.19918,105.667,4.34757,5.85168,0,3.14,0,16000
9.22318,105.667,4.34757,5.86694,0,3.14,0,16000
9.24718,105.667,4.34757,5.88221,0,3.14,0,16000
9.27118,105.667,4.34757,5.89748,0,3.14,0,16000
9.29518,105.667,4.34757,5.91274,0,3.14,0,16000
9.31918,105.667,4.34757,5.92801,0,3.14,0,16000
9.34283,105.667,4.34757,5.94306,0,3.14,0,16000
9.36631,105.667,4.34757,5.95799,0,3.14,0,16000
9.39031,105.667,4.34757,5.97326,0,3.14,0,16000
9.41431,105.667,4.34757,5.98852,0,3.14,0,16000
9.43831,105.667,4.34757,6.00379,0,3.14,0,16000
9.46231,105.667,4.34757,6.01906,0,3.14,0,16000
9.48631,105.667,4.34757,6.03432,0,3.14,0,16000
9.51031,105.667,4.34757,6.04959,0,3.14,0,16000
9.53431,105.667,4.34757,6.06486,0,3.14,0,16000
9.55831,105.667,4.34757,6.08012,0,3.14,0,16000
9.58231,105.667,4.34757,6.09539,0,3.14,0,16000
9.60631,105.667,4.34757,6.11066,0,3.14,0,16000
9.63031,105.667,4.34757,6.12592,0,3.14,0,16000
9.65431,105.667,4.34757,6.14119,0,3.14,0,16000
9.67831,105.667,4.34757,6.15646,0,3.14,0,16000
9.70231,105.667,4.34757,6.17172,0,3.14,0,16000
9.72631,105.667,4.34757,6.18699,0,3.14,0,16000
9.75031,105.667,4.34757,6.20226,0,3.14,0,16000
9.77431,105.667,4.34757,6.21752,0,3.14,0,16000
9.79831,105.667,4.34757,6.23279,0,3.14,0,16000
9.82231,105.667,4.34757,6.24805,0,3.14,0,16000
